State,Month,so2
Minnesota,07/2018,0.6990169689265537
Minnesota,08/2018,0.6484906102150538
Minnesota,09/2018,0.6331793222222222
Minnesota,10/2018,0.6778237566666667
Minnesota,11/2018,0.6859969499999999
Minnesota,12/2018,0.5081254312500001
Mississippi,01/2018,0.6607239112903225
Mississippi,02/2018,0.7139546696428571
Mississippi,03/2018,0.4929143467741936
Mississippi,04/2018,0.37021680188679246
Mississippi,05/2018,0.5557803629032257
Mississippi,06/2018,0.8258331696428571
Mississippi,07/2018,1.251702798387097
Mississippi,08/2018,1.4245970833333332
Mississippi,09/2018,0.6721904500000001
Mississippi,10/2018,0.6352719838709677
Mississippi,11/2018,0.5780726166666668
Mississippi,12/2018,0.6189382096774194
Missouri,01/2018,0.9789717715517242
Missouri,02/2018,0.7669352885338345
Missouri,03/2018,0.8609720865874364
Missouri,04/2018,0.7904943492063492
Missouri,05/2018,0.7734914543889845
Missouri,06/2018,0.8263247334525939
Missouri,07/2018,0.8674258351931332
Missouri,08/2018,1.3428994429065744
Missouri,09/2018,2.00168253125
Missouri,10/2018,2.3241588362068963
Missouri,11/2018,3.6805740158311346
Missouri,12/2018,4.408542637755103
Montana,01/2018,1.132149
Montana,02/2018,1.0933299640718563
Montana,03/2018,0.7945762080924855
Montana,04/2018,0.6752646149425287
Montana,05/2018,0.5293084426229508
Montana,06/2018,0.5382236277777778
Montana,07/2018,0.5224916444444443
Montana,08/2018,0.5846517717391304
Montana,09/2018,0.8650509425287357
Montana,10/2018,1.2579320743243243
Montana,11/2018,1.0977524333333333
Montana,12/2018,0.5390148315217391
Nebraska,01/2018,0.7344375447154471
Nebraska,02/2018,0.5503964107142857
Nebraska,03/2018,0.509115870967742
Nebraska,04/2018,0.8473933625000001
Nebraska,05/2018,0.2947617661290322
Nebraska,06/2018,0.19149895416666668
Nebraska,07/2018,0.2698173709677419
Nebraska,08/2018,0.43490685365853654
Nebraska,09/2018,0.1719370262008734
Nebraska,10/2018,0.5384579316239316
Nebraska,11/2018,0.7647017874999998
Nebraska,12/2018,0.7207155403225807
Nevada,01/2018,1.1125681964285714
Nevada,02/2018,0.5480685982142858
Nevada,03/2018,0.3634510322580645
Nevada,04/2018,0.512127887755102
Nevada,05/2018,0.020598056603773583
Nevada,06/2018,0.1585929326923077
Nevada,07/2018,0.25014191129032265
Nevada,08/2018,0.24746585483870967
Nevada,09/2018,0.28828374999999995
Nevada,10/2018,0.259757370967742
Nevada,11/2018,0.8934051583333334
Nevada,12/2018,0.7328676935483871
New Hampshire,01/2018,1.5038382489795916
New Hampshire,02/2018,1.059133125
New Hampshire,03/2018,0.9714420860655737
