State,Month,pm10
Idaho,11/2014,16.16
Idaho,12/2014,10.432098765432098
Rhode Island,01/2014,18.736842105263158
Rhode Island,02/2014,15.090909090909092
Rhode Island,03/2014,15.714285714285714
Rhode Island,04/2014,13.047619047619047
Rhode Island,05/2014,13.714285714285714
Rhode Island,06/2014,13.521739130434783
Rhode Island,07/2014,14.32
Rhode Island,08/2014,12.24
Rhode Island,09/2014,11.458333333333334
Rhode Island,10/2014,8.5
Rhode Island,11/2014,6.583333333333333
Rhode Island,12/2014,8.185185185185185
Illinois,01/2014,32.90384615384615
Illinois,02/2014,34.42424242424242
Illinois,03/2014,31.130434782608695
Illinois,04/2014,34.416666666666664
Illinois,05/2014,33.03076923076923
Illinois,06/2014,38.763888888888886
Illinois,07/2014,39.58974358974359
Illinois,08/2014,39.26984126984127
Illinois,09/2014,35.595238095238095
Illinois,10/2014,23.476190476190474
Illinois,11/2014,31.432835820895523
Illinois,12/2014,24.98611111111111
Indiana,01/2014,15.005988023952096
Indiana,02/2014,22.185185185185187
Indiana,03/2014,20.58139534883721
Indiana,04/2014,21.315151515151516
Indiana,05/2014,22.024
Indiana,06/2014,21.491666666666667
Indiana,07/2014,27.361290322580643
Indiana,08/2014,24.505555555555556
Indiana,09/2014,22.470588235294116
Indiana,10/2014,16.375
Indiana,11/2014,15.525714285714285
Indiana,12/2014,15.738461538461538
Iowa,01/2014,18.426621160409557
Iowa,02/2014,21.718861209964412
Iowa,03/2014,25.87748344370861
Iowa,04/2014,25.441176470588236
Iowa,05/2014,30.09240924092409
Iowa,06/2014,24.302721088435373
Iowa,07/2014,32.55172413793103
Iowa,08/2014,30.963087248322147
Iowa,09/2014,25.76065573770492
Iowa,10/2014,27.23859649122807
Iowa,11/2014,25.76094276094276
Iowa,12/2014,22.203761755485893
Kentucky,01/2014,11.622641509433961
Kentucky,02/2014,15.48421052631579
Kentucky,03/2014,16.57983193277311
Kentucky,04/2014,15.727272727272727
Kentucky,05/2014,18.936
Kentucky,06/2014,21.063063063063062
Kentucky,07/2014,22.517857142857142
Kentucky,08/2014,23.756756756756758
Kentucky,09/2014,18.772727272727273
Kentucky,10/2014,16.851063829787233
Kentucky,11/2014,13.47191011235955
Kentucky,12/2014,12.05940594059406
Louisiana,01/2014,18.233333333333334
Louisiana,02/2014,15.993630573248408
Louisiana,03/2014,18.623595505617978
Louisiana,04/2014,19.801169590643276
Louisiana,05/2014,19.77956989247312
Louisiana,06/2014,23.426900584795323
Louisiana,07/2014,23.607954545454547
Louisiana,08/2014,24.773480662983424
Louisiana,09/2014,17.09039548022599
Louisiana,10/2014,19.426900584795323
Louisiana,11/2014,16.377245508982035
Louisiana,12/2014,16.82608695652174
Maine,01/2014,16.372881355932204
Maine,02/2014,18.910714285714285
Maine,03/2014,18.557377049180328
Maine,04/2014,17.582089552238806
Maine,05/2014,11.192982456140351
Maine,06/2014,10.853658536585366
Maine,07/2014,11.027027027027026
Maine,08/2014,12.425
Maine,09/2014,11.781818181818181
Maine,10/2014,9.870967741935484
Maine,11/2014,9.753846153846155
Maine,12/2014,10.960526315789474
Maryland,01/2014,19.88888888888889
Maryland,02/2014,16.035714285714285
Maryland,03/2014,13.142857142857142
Maryland,04/2014,10.851851851851851
Maryland,05/2014,11.25925925925926
Maryland,06/2014,16.115384615384617
Maryland,07/2014,13.642857142857142
Maryland,08/2014,14.518518518518519
Maryland,09/2014,12.666666666666666
Maryland,10/2014,11.10344827586207
Maryland,11/2014,10.217391304347826
Maryland,12/2014,12.571428571428571
Massachusetts,01/2014,26.357142857142858
Massachusetts,02/2014,19.952380952380953
Massachusetts,03/2014,15.674418604651162
Massachusetts,04/2014,12.045454545454545
Massachusetts,05/2014,10.555555555555555
Massachusetts,06/2014,11.642857142857142
Massachusetts,07/2014,12.902439024390244
Massachusetts,08/2014,11.581395348837209
Massachusetts,09/2014,12.045454545454545
Massachusetts,10/2014,8.844444444444445
Massachusetts,11/2014,8.577777777777778
Massachusetts,12/2014,8.069767441860465
Michigan,01/2014,18.494318181818183
Michigan,02/2014,22.539877300613497
Michigan,03/2014,22.205405405405404
Michigan,04/2014,27.386740331491712
Michigan,05/2014,22.191256830601095
Michigan,06/2014,26.19774011299435
Michigan,07/2014,24.654054054054054
Michigan,08/2014,25.692307692307693
Michigan,09/2014,22.74585635359116
Michigan,10/2014,19.994565217391305
Michigan,11/2014,18.011049723756905
Michigan,12/2014,19.978947368421053
Minnesota,01/2014,14.251231527093596
Minnesota,02/2014,17.408602150537636
Minnesota,03/2014,20.98941798941799
Minnesota,04/2014,19.540880503144653
Minnesota,05/2014,24.82941176470588
Minnesota,06/2014,19.94674556213018
Minnesota,07/2014,22.308823529411764
Minnesota,08/2014,22.655
Minnesota,09/2014,20.138297872340427
Minnesota,10/2014,18.235294117647058
Minnesota,11/2014,15.757575757575758
Minnesota,12/2014,19.07075471698113
Mississippi,01/2014,22.333333333333332
Mississippi,02/2014,17.142857142857142
Mississippi,03/2014,16.125
Mississippi,04/2014,17.666666666666668
Mississippi,05/2014,19.5
Mississippi,06/2014,16.22222222222222
Mississippi,07/2014,18.375
Mississippi,08/2014,20.2
Mississippi,09/2014,16.333333333333332
Mississippi,10/2014,17.88888888888889
Mississippi,11/2014,14.666666666666666
Mississippi,12/2014,14.3
Missouri,01/2014,19.268595041322314
Missouri,02/2014,18.18859649122807
Missouri,03/2014,25.626984126984127
Missouri,04/2014,22.53813559322034
Missouri,05/2014,25.08467741935484
Missouri,06/2014,21.545081967213115
Missouri,07/2014,26.82936507936508
Missouri,08/2014,29.91902834008097
Missouri,09/2014,21.64081632653061
Missouri,10/2014,20.93073593073593
Missouri,11/2014,18.160714285714285
Missouri,12/2014,14.312
Montana,01/2014,14.609164420485175
Montana,02/2014,11.501416430594901
Montana,03/2014,16.165413533834588
Montana,04/2014,17.72222222222222
Montana,05/2014,15.403553299492385
Montana,06/2014,14.48
Montana,07/2014,27.429362880886426
Montana,08/2014,21.96078431372549
Montana,09/2014,19.80211081794195
Montana,10/2014,17.629441624365484
Montana,11/2014,16.02842377260982
Montana,12/2014,12.368686868686869
Nebraska,01/2014,22.1875
Nebraska,02/2014,21.566666666666666
Nebraska,03/2014,30.256
Nebraska,04/2014,27.637795275590552
Nebraska,05/2014,27.977272727272727
Nebraska,06/2014,25.39316239316239
Nebraska,07/2014,29.778625954198475
Nebraska,08/2014,20.392
Nebraska,09/2014,16.849206349206348
Nebraska,10/2014,24.11382113821138
Nebraska,11/2014,22.95
Nebraska,12/2014,16.283464566929133
Nevada,01/2014,26.366412213740457
Nevada,02/2014,23.009819967266775
Nevada,03/2014,16.660633484162897
Nevada,04/2014,18.88854961832061
Nevada,05/2014,20.89833080424886
Nevada,06/2014,24.13364055299539
Nevada,07/2014,22.657311669128507
Nevada,08/2014,18.717488789237667
Nevada,09/2014,25.74137931034483
Nevada,10/2014,21.353870458135862
Nevada,11/2014,21.223570190641247
Nevada,12/2014,14.57457627118644
New Hampshire,01/2014,11.9
New Hampshire,02/2014,10.4
New Hampshire,03/2014,8.3
New Hampshire,04/2014,8.8
New Hampshire,05/2014,7.657894736842105
New Hampshire,06/2014,11.384615384615385
New Hampshire,07/2014,13.694444444444445
New Hampshire,08/2014,12.948717948717949
New Hampshire,09/2014,10.794871794871796
New Hampshire,10/2014,8.135135135135135
New Hampshire,11/2014,8.075
New Hampshire,12/2014,6.390243902439025
New Jersey,01/2014,24.157894736842106
New Jersey,02/2014,22.95
New Jersey,03/2014,23.23076923076923
New Jersey,04/2014,17.772727272727273
New Jersey,05/2014,16.23076923076923
New Jersey,06/2014,20.59090909090909
New Jersey,07/2014,16.8
New Jersey,08/2014,16.0
New Jersey,09/2014,17.291666666666668
New Jersey,10/2014,12.125
New Jersey,11/2014,13.16
New Jersey,12/2014,10.73076923076923
New York,01/2014,0.0
New York,02/2014,0.0
New York,03/2014,0.0
New York,04/2014,0.0
New York,05/2014,0.0
New York,06/2014,0.0
New York,07/2014,0.0
New York,08/2014,0.0
New York,09/2014,0.0
New York,10/2014,0.0
New York,11/2014,0.0
New York,12/2014,0.0
New Mexico,01/2014,32.787709497206706
New Mexico,02/2014,23.43548387096774
New Mexico,03/2014,40.13597733711048
New Mexico,04/2014,49.17168674698795
New Mexico,05/2014,39.85674157303371
New Mexico,06/2014,34.77077363896848
New Mexico,07/2014,25.821752265861026
New Mexico,08/2014,16.309248554913296
New Mexico,09/2014,15.38109756097561
New Mexico,10/2014,24.797014925373134
New Mexico,11/2014,24.813880126182966
New Mexico,12/2014,20.087096774193547
Oklahoma,01/2014,15.536423841059603
Oklahoma,02/2014,20.601092896174862
Oklahoma,03/2014,22.142857142857142
Oklahoma,04/2014,26.857142857142858
Oklahoma,05/2014,21.538812785388128
Oklahoma,06/2014,23.098214285714285
Oklahoma,07/2014,33.2780269058296
Oklahoma,08/2014,30.694690265486727
Oklahoma,09/2014,19.975
Oklahoma,10/2014,19.5929203539823
Oklahoma,11/2014,14.945945945945946
Oklahoma,12/2014,12.432432432432432
Ohio,01/2014,16.251396648044693
Ohio,02/2014,21.403361344537814
Ohio,03/2014,20.303523035230352
Ohio,04/2014,18.0414364640884
Ohio,05/2014,19.38186813186813
Ohio,06/2014,22.086486486486486
Ohio,07/2014,19.049046321525886
Ohio,08/2014,22.481894150417826
Ohio,09/2014,20.119241192411923
Ohio,10/2014,19.221052631578946
Ohio,11/2014,14.586021505376344
Ohio,12/2014,14.248756218905474
Oregon,01/2014,14.86046511627907
Oregon,02/2014,11.130434782608695
Oregon,03/2014,11.44186046511628
Oregon,04/2014,8.046511627906977
Oregon,05/2014,7.840909090909091
Oregon,06/2014,8.91304347826087
Oregon,07/2014,14.883720930232558
Oregon,08/2014,15.022222222222222
Oregon,09/2014,15.86046511627907
Oregon,10/2014,10.886363636363637
Oregon,11/2014,14.318181818181818
Oregon,12/2014,12.882352941176471
Pennsylvania,01/2014,16.42965204236006
Pennsylvania,02/2014,18.5625
Pennsylvania,03/2014,17.523885350318473
Pennsylvania,04/2014,16.306188925081432
Pennsylvania,05/2014,18.302287581699346
Pennsylvania,06/2014,18.219723183391004
Pennsylvania,07/2014,18.62200956937799
Pennsylvania,08/2014,18.036308623298034
Pennsylvania,09/2014,16.90569105691057
Pennsylvania,10/2014,15.13109243697479
Pennsylvania,11/2014,14.554006968641115
Pennsylvania,12/2014,11.619765494137354
Tennessee,01/2014,15.866071428571429
Tennessee,02/2014,16.5
Tennessee,03/2014,16.53846153846154
Tennessee,04/2014,21.219298245614034
Tennessee,05/2014,20.81578947368421
Tennessee,06/2014,20.0
Tennessee,07/2014,19.356521739130436
Tennessee,08/2014,22.43103448275862
Tennessee,09/2014,17.140350877192983
Tennessee,10/2014,17.17391304347826
Tennessee,11/2014,15.532710280373832
Tennessee,12/2014,14.941666666666666
Texas,01/2014,28.92142857142857
Texas,02/2014,20.81699346405229
Texas,03/2014,25.2
Texas,04/2014,26.373333333333335
Texas,05/2014,24.516339869281047
Texas,06/2014,37.17763157894737
Texas,07/2014,29.733766233766232
Texas,08/2014,30.16774193548387
Texas,09/2014,19.834437086092716
Texas,10/2014,21.74820143884892
Texas,11/2014,19.868613138686133
Texas,12/2014,14.071428571428571
Utah,01/2014,30.963800904977376
Utah,02/2014,12.829787234042554
Utah,03/2014,11.87719298245614
Utah,04/2014,15.17180616740088
Utah,05/2014,18.42920353982301
Utah,06/2014,21.09045226130653
Utah,07/2014,24.581151832460733
Utah,08/2014,17.877094972067038
Utah,09/2014,18.711229946524064
Utah,10/2014,19.92924528301887
Utah,11/2014,17.37142857142857
Utah,12/2014,14.055555555555555
Vermont,01/2014,10.565217391304348
Vermont,02/2014,10.535714285714286
Vermont,03/2014,6.916666666666667
Vermont,04/2014,8.882352941176471
Vermont,05/2014,8.0
Vermont,06/2014,8.228571428571428
Vermont,07/2014,13.108108108108109
Vermont,08/2014,12.542857142857143
Vermont,09/2014,13.294117647058824
Vermont,10/2014,8.722222222222221
Vermont,11/2014,10.371428571428572
Vermont,12/2014,7.2727272727272725
Virginia,01/2014,8.733333333333333
Virginia,02/2014,10.307692307692308
Virginia,03/2014,11.209677419354838
Virginia,04/2014,12.661538461538461
Virginia,05/2014,12.712121212121213
Virginia,06/2014,15.046875
Virginia,07/2014,13.690140845070422
Virginia,08/2014,14.705882352941176
Virginia,09/2014,13.0
Virginia,10/2014,10.868852459016393
Virginia,11/2014,8.923076923076923
Virginia,12/2014,9.131578947368421
West Virginia,01/2014,10.394160583941606
West Virginia,02/2014,13.517241379310345
West Virginia,03/2014,13.05
West Virginia,04/2014,13.416058394160585
West Virginia,05/2014,16.389312977099237
West Virginia,06/2014,17.844827586206897
West Virginia,07/2014,17.9375
West Virginia,08/2014,17.025
West Virginia,09/2014,12.432692307692308
West Virginia,10/2014,10.873873873873874
West Virginia,11/2014,10.08411214953271
West Virginia,12/2014,9.460176991150442
Washington,01/2014,21.416666666666668
Washington,02/2014,16.670454545454547
Washington,03/2014,23.557692307692307
Washington,04/2014,17.64423076923077
Washington,05/2014,17.17105263157895
Washington,06/2014,15.198019801980198
Washington,07/2014,24.55
Washington,08/2014,23.63809523809524
Washington,09/2014,21.81
Washington,10/2014,16.99074074074074
Washington,11/2014,18.161616161616163
Washington,12/2014,15.104761904761904
Wisconsin,01/2014,11.879194630872483
Wisconsin,02/2014,16.890625
Wisconsin,03/2014,14.510948905109489
Wisconsin,04/2014,10.938356164383562
Wisconsin,05/2014,13.013422818791947
Wisconsin,06/2014,13.290322580645162
Wisconsin,07/2014,13.713286713286713
Wisconsin,08/2014,14.675496688741722
Wisconsin,09/2014,11.36734693877551
Wisconsin,10/2014,10.371212121212121
Wisconsin,11/2014,10.821917808219178
Wisconsin,12/2014,10.585714285714285
Wyoming,01/2014,12.135955056179775
Wyoming,02/2014,12.710754017305316
Wyoming,03/2014,10.948236632536974
Wyoming,04/2014,14.458037825059101
Wyoming,05/2014,15.310403638430927
Wyoming,06/2014,16.96108490566038
Wyoming,07/2014,22.526760563380282
Wyoming,08/2014,16.319639842431062
Wyoming,09/2014,16.532399299474605
Wyoming,10/2014,16.347362514029182
Wyoming,11/2014,13.882180539273154
Wyoming,12/2014,11.223380900109769
